created_at,edge_type,src_party,src_wing,dst_party,dst_wing,src_account,dst_account,full_text
2019-04-24 15:30:29+00:00,free_mentions,Likud,Right,Likud,Right,davidbitan,IsraeliPM,"אני האחרון מבין חברי הליכוד שצריך להוכיח את מה שעשיתי עבור תנועת הליכוד וראש הממשלה בנימין נתניהו ואת הכבוד שאני רוחש למשפחתו. לצערנו הרב, כל מיני פוליטיקאים שהתאיידו ונאלמו כשראש הממשלה הותקף חדשות לבקרים מנסים להשתמש באירוע הזה לצורך קידומם האישי וחבל."
2019-04-24 15:30:29+00:00,free_mentions,Likud,Right,Likud,Right,davidbitan,netanyahu,"אני האחרון מבין חברי הליכוד שצריך להוכיח את מה שעשיתי עבור תנועת הליכוד וראש הממשלה בנימין נתניהו ואת הכבוד שאני רוחש למשפחתו. לצערנו הרב, כל מיני פוליטיקאים שהתאיידו ונאלמו כשראש הממשלה הותקף חדשות לבקרים מנסים להשתמש באירוע הזה לצורך קידומם האישי וחבל."
2019-05-25 13:51:53+00:00,free_mentions,Hadash Taal,Left,Likud,Right,dovhanin,IsraeliPM,"אימן עודה ינאם הערב בהפגנה בצד מנהיגי מפלגות האופוזיציה האחרים. זה הטבעי, זה הנכון, רק כך ננצח את הסכנות שנתניהו מייצר. ביחד!"
2019-05-25 13:51:53+00:00,free_mentions,Hadash Taal,Left,Likud,Right,dovhanin,netanyahu,"אימן עודה ינאם הערב בהפגנה בצד מנהיגי מפלגות האופוזיציה האחרים. זה הטבעי, זה הנכון, רק כך ננצח את הסכנות שנתניהו מייצר. ביחד!"
2019-05-25 11:22:15+00:00,free_mentions,Hadash Taal,Left,Blue and White,Center,dovhanin,BlueWhite2019,מבחן ראשון לכחול לבן באופוזיציה https://t.co/p52KwdadQ4
2019-05-25 11:22:15+00:00,free_mentions,Hadash Taal,Left,Blue and White,Center,dovhanin,Kachollavan19,מבחן ראשון לכחול לבן באופוזיציה https://t.co/p52KwdadQ4
2019-05-24 06:31:13+00:00,free_mentions,Hadash Taal,Left,Likud,Right,dovhanin,IsraeliPM,"כדי להביס את נתניהו חייבים להרחיב את מעגל ההתנגדות: יהודים וערבים, חילונים ודתיים, מרכז ופריפריות.          https://t.co/qLxtUlU0PP"
2019-05-24 06:31:13+00:00,free_mentions,Hadash Taal,Left,Likud,Right,dovhanin,netanyahu,"כדי להביס את נתניהו חייבים להרחיב את מעגל ההתנגדות: יהודים וערבים, חילונים ודתיים, מרכז ופריפריות.          https://t.co/qLxtUlU0PP"
2019-04-16 20:02:19+00:00,user_mentions,Hadash Taal,Left,Likud,Right,dovhanin,YehudahGlick,@YehudahGlick תודה על המילים החמות! אזכור תמיד גם את השיחות המעניינות בינינו וגם את השותפות הנפלאה במאבק נגד הפרסומות למוצרי עישון! חג שמח לך ולכל יקיריך!
2019-05-25 21:16:22+00:00,free_mentions,Likud,Right,Hadash Taal,Left,drAnatBerko,AyOdeh,"@EWilf ברור, החיבור נוצר כי ח״כ איימן עודה ״הזדהה״ עם ״חומת מגן״..."
2019-05-25 21:13:19+00:00,user_mentions,Likud,Right,Likud,Right,drAnatBerko,YoavKisch,"@YoavKisch למען מתן יצוג הולם לנשים, תמיד אפשר לצרף את ח״כ אבו ערר ביחד עם שתי נשותיו, כך ש @tamarzandberg לא תעמוד בדד על הבמה."
2019-05-25 21:13:19+00:00,user_mentions,Likud,Right,Meretz,Left,drAnatBerko,tamarzandberg,"@YoavKisch למען מתן יצוג הולם לנשים, תמיד אפשר לצרף את ח״כ אבו ערר ביחד עם שתי נשותיו, כך ש @tamarzandberg לא תעמוד בדד על הבמה."
2019-05-25 20:26:50+00:00,user_mentions,Likud,Right,Hadash Taal,Left,drAnatBerko,AyOdeh,@AyOdeh רוצה לפרוץ את ״חומת המגן״ שלנו! השותפות היחידה שמציע היא עם ״מסמכי החזון״ של ועדת המעקב לפירוק מדינת ישראל מבפנים בדרך להפיכתה למדינה פלסטינית... קריאה ל״מרי אזרחי״ או לסתם עוד אינתיפאדה..שבוע טוב https://t.co/aIK5oIgSHL
2019-05-25 20:26:50+00:00,quoted_status,Likud,Right,Hadash Taal,Left,drAnatBerko,AyOdeh,@AyOdeh רוצה לפרוץ את ״חומת המגן״ שלנו! השותפות היחידה שמציע היא עם ״מסמכי החזון״ של ועדת המעקב לפירוק מדינת ישראל מבפנים בדרך להפיכתה למדינה פלסטינית... קריאה ל״מרי אזרחי״ או לסתם עוד אינתיפאדה..שבוע טוב https://t.co/aIK5oIgSHL
2019-05-23 12:18:20+00:00,free_mentions,Likud,Right,Avoda,Left,drAnatBerko,Syechimovich,העיראקים היו צריכים להיות הראשונים להודות לנו... מי יודע לידי מי נשק גרעיני היה מתגלגל במלחמה המשתוללת בעיראק ואפילו במלחמת עיראק-איראן...בראש ובראשונה העיראקים היו משלמים את המחיר. כמה טוב שהמשפחה שלי ובכלל הקהילה היהודית נסה על נפשה מעיראק בזמן 🤓 https://t.co/a3EzehwilF
2019-04-29 10:41:58+00:00,free_mentions,Likud,Right,Avoda,Left,drAnatBerko,Syechimovich,"״סגרנו מדפים״... מודה לצוות המקצועי והמסור שלי: תמר, מאיר, סופי וסוזי. זהו שוב יוצאת ״לאזרחות״... בהצלחה לח״כים החדשים. https://t.co/Y11SaIsV6T"
2019-04-24 19:19:57+00:00,user_mentions,Likud,Right,Avoda,Left,drAnatBerko,omerbarlev,"@omerbarlev בהצלחה רבה עומר, עשית עבודה מצוינת בכנסת."
2019-04-19 15:06:06+00:00,user_mentions,Likud,Right,Avoda,Left,drAnatBerko,cabel_eitan,"@cabel_eitan מקסים איתן היקר, חג שמח"
2019-04-16 18:29:03+00:00,quoted_status,Likud,Right,Shas,Right,drAnatBerko,ariyederi,"אסור לאפשר לתומכי BDS להכנס לארץ, יש מספיק כאלה הגרים בארץ... הגיע הזמן לשלול אזרחותו של עזמי בשארה. https://t.co/WQccnA4bmP"
2019-04-15 04:20:59+00:00,quoted_status,Likud,Right,Meretz,Left,drAnatBerko,tamarzandberg,"איזה סלט של אמירות, לפחות אתייחס לאחת: נשים לא ישרתו בשריון כי הנושא נבדק ויש קושי אובייקטיבי לבצע זאת. לעומת זאת ימשיכו להכשיר את השריונרים ולהיות מוצבות במקומות שיש להן יתרון יחסי ויש רבים כאלו. תפקיד הצבא הוא לנצח בקרב ושם לא יהיה סרגל מאמצים מותאם לצוות חיילות בתוך טנק! https://t.co/ey47pz84EZ"
2019-04-17 18:32:07+00:00,free_mentions,Hadash Taal,Left,Likud,Right,DrJabareen,IsraeliPM,"נשיא המדינה העניק את המנדט להקמת ממשלה לראש הממשלה נתניהו. זהו מנדט שדגל שחור מתנוסס מעליו. בכל תהליך ההתייעצות לא הוזכרה העובדה שכנגד נתניהו תלויה ועומדת המלצה של המשטרה, פרקליט המדינה, והיועמ""ש להעמידו לדין בגין שוחד, הפרת אמונים, ומרמה. רפובליקת בננות אמרנו?"
2019-04-17 18:32:07+00:00,free_mentions,Hadash Taal,Left,Likud,Right,DrJabareen,netanyahu,"נשיא המדינה העניק את המנדט להקמת ממשלה לראש הממשלה נתניהו. זהו מנדט שדגל שחור מתנוסס מעליו. בכל תהליך ההתייעצות לא הוזכרה העובדה שכנגד נתניהו תלויה ועומדת המלצה של המשטרה, פרקליט המדינה, והיועמ""ש להעמידו לדין בגין שוחד, הפרת אמונים, ומרמה. רפובליקת בננות אמרנו?"
2019-04-15 11:40:20+00:00,free_mentions,Hadash Taal,Left,Likud,Right,DrJabareen,IsraeliPM,"יותר מ-60 ח״כים ימליצו על נתניהו בפני הנשיא. המלצה שדגל שחור מתנוסס מעליה. באיזה מדינה אחרת ממליצים על ראש ממשלה שכנגדו המלצה של המשטרה, פרקליט המדינה והיועמ""ש להעמידו לדין בגין שוחד, הפרת אמונים, ומרמה? ממליצים בלי למצמץ. גם הנשיא לא מברר. שפל שייזכר לדיראון עולם."
2019-04-15 11:40:20+00:00,free_mentions,Hadash Taal,Left,Likud,Right,DrJabareen,netanyahu,"יותר מ-60 ח״כים ימליצו על נתניהו בפני הנשיא. המלצה שדגל שחור מתנוסס מעליה. באיזה מדינה אחרת ממליצים על ראש ממשלה שכנגדו המלצה של המשטרה, פרקליט המדינה והיועמ""ש להעמידו לדין בגין שוחד, הפרת אמונים, ומרמה? ממליצים בלי למצמץ. גם הנשיא לא מברר. שפל שייזכר לדיראון עולם."
2019-05-29 18:33:33+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,Syechimovich,@shlomi92001 לא יודע את המחשבות של הקב״ה. מעריך שהיו אירועים יותר קשים מהפסילה שלי. אבל אולי בחירות חדשות יכניסו את בן גביר בדלת הראשית ללא נורווגים.
2019-05-26 09:49:24+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,Syechimovich,"אחרי שוועדת הבחירות דחו את בקשת הפסילה שלי, אמרו אנשי השמאל ׳עכשיו אנחנו הולכים למגרש הביתי שלנו, ניפגש בבג״צ׳ https://t.co/Mqn7ilzp2k"
2019-05-26 07:53:13+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,Syechimovich,"@ManorYossi @nbjovsr88 @freyisrael1 די עם ההתנשאות הזאת, אני משלם מיסים לא פחות ממך, שירתתי בצבא (לא בעיתון במחנה), שני בנים שלי משרתים עכשיו. אתה לא נלחם בשבילי, גם לא בשביל מנחם. המלחמה היא שלנו, על הקיום שלנו. יש ביננו מחלוקת שלא קשורה לגיוס או מיסים, "
2019-05-25 21:38:41+00:00,free_mentions,Ichud Hayamin,Right,Yesh Atid,Center,drmichaelbenari,yairlapid,יאיר לפיד - קריקטורה! אבא שלו לפחות היה אינטליגנט. https://t.co/0LLQYIboOz
2019-05-23 20:06:08+00:00,free_mentions,Ichud Hayamin,Right,Yamin Hadash,Right,drmichaelbenari,naftalibennett,"ליברמן כנראה מריח בחירות תוך שנה בכל מקרה (מתוך הדינמיקה של כתבי האישום), רוצה למצב עצמו אלטרנטיבה לנתניהו, על עניין אידאולוגי כבר עכשיו. בנט חשב ככה גם לפני כמה חודשים שהקים את ׳הימין החדש׳."
2019-05-23 20:06:08+00:00,free_mentions,Ichud Hayamin,Right,Likud,Right,drmichaelbenari,IsraeliPM,"ליברמן כנראה מריח בחירות תוך שנה בכל מקרה (מתוך הדינמיקה של כתבי האישום), רוצה למצב עצמו אלטרנטיבה לנתניהו, על עניין אידאולוגי כבר עכשיו. בנט חשב ככה גם לפני כמה חודשים שהקים את ׳הימין החדש׳."
2019-05-23 20:06:08+00:00,free_mentions,Ichud Hayamin,Right,Likud,Right,drmichaelbenari,netanyahu,"ליברמן כנראה מריח בחירות תוך שנה בכל מקרה (מתוך הדינמיקה של כתבי האישום), רוצה למצב עצמו אלטרנטיבה לנתניהו, על עניין אידאולוגי כבר עכשיו. בנט חשב ככה גם לפני כמה חודשים שהקים את ׳הימין החדש׳."
2019-05-23 18:04:57+00:00,free_mentions,Ichud Hayamin,Right,Yesh Atid,Center,drmichaelbenari,yairlapid,"@sagitag7 לפיד בנה את הקריירה שלו כמו אביו על שנאת החרדים. קואליציה בלי חרדים הוא דרש, זוכרת???"
2019-05-23 11:21:07+00:00,quoted_status,Ichud Hayamin,Right,Ichud Hayamin,Right,drmichaelbenari,drmichaelbenari,"נדב ויסמן וארגון בצלם לא אוהבים את הקמפיין הזה, נותרו שעות אחדות להראות להם שעם ישראל עם אלאור. שתפו, תרמו. https://t.co/a6fMc5qnAN"
2019-05-22 20:54:54+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,Syechimovich,"@sharkomatic11 ואתה יוצא נגד רע וכל חכמי דורו? כל מנהיג התאים לדורו ולאתגרים שלו. וזה נושא ארוך, ויש ביוטיוב כמה וכמה הרצאות שלי. בין היתר: https://t.co/n8xDgGRNON"
2019-05-22 17:05:56+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,Syechimovich,"בשאלה אם פורסמו נימוקי הפסילה שלי, ראו את תלונתו של שי גליק בעניין; https://t.co/RUGRKQfoOL"
2019-05-22 17:05:56+00:00,free_mentions,Ichud Hayamin,Right,Likud,Right,drmichaelbenari,YehudahGlick,"בשאלה אם פורסמו נימוקי הפסילה שלי, ראו את תלונתו של שי גליק בעניין; https://t.co/RUGRKQfoOL"
2019-05-20 17:56:46+00:00,free_mentions,Ichud Hayamin,Right,Likud,Right,drmichaelbenari,IsraeliPM,"חרפת ׳הפסקת אש׳ עם כנופיית מרצחים, על ראש הליכוד ונתניהו, שהכניעו אותנו ולא העלו בדעתם להתנות זאת לפחות בהחזרת הבנים."
2019-05-20 17:56:46+00:00,free_mentions,Ichud Hayamin,Right,Likud,Right,drmichaelbenari,netanyahu,"חרפת ׳הפסקת אש׳ עם כנופיית מרצחים, על ראש הליכוד ונתניהו, שהכניעו אותנו ולא העלו בדעתם להתנות זאת לפחות בהחזרת הבנים."
2019-05-20 14:45:46+00:00,free_mentions,Ichud Hayamin,Right,Hadash Taal,Left,drmichaelbenari,Ahmad_tibi,"@leviidan7 טיבי וכסיף אמרו במפורש שאינם מכירים בהגדרה של מדינת ישראל כמדינה יהודית. זאת עבירה מפורשת על סעיף 7א, לא צריך פרשנות. מיותר לציין שלא פסלו אותם. ועכשיו תספר אתה על מה פסלו אותי? על מה? זה קשה אבל תנסה להיות הגון!"
2019-05-20 14:43:48+00:00,free_mentions,Ichud Hayamin,Right,Hadash Taal,Left,drmichaelbenari,Ahmad_tibi,"@leviidan7 הוצג חומר נגד כסיף, מוצק חד משמעי. שם היתה סלחנות. גם נאום השהידים תמיכה מפורדת בטרור בקולו הצלול של אחמד טיבי, לא גרם לפסול אותו."
2019-05-20 05:40:47+00:00,free_mentions,Ichud Hayamin,Right,Hadash Taal,Left,drmichaelbenari,Ahmad_tibi,"@leviidan7 אתה יכול להגיד איזה חומר הוצג בפניו?  בזמן שכל אחד יכול להגיד שטיבי וכסיף שוללים את הגדרת המדינה כמדינה יהודית, עבירה ברורה וחד משמעית על סעיף 7א. שלא לדבר על הסתה לפגוע בחיילי צהל."
2019-05-20 04:25:58+00:00,free_mentions,Ichud Hayamin,Right,Hadash Taal,Left,drmichaelbenari,Ahmad_tibi,"מתרגש מאוד מזעקות השמאל על ׳קץ הדמוקרטיה׳, ושואל את עצמי היכן היו הצדקנים, כשבית המשפט העליון פסל אותי מהתמודדות לכנסת ומנע מאזרחי ישראל לבחור בנציג שמתאים להם? (והכשירו באותה הזדמנות את מבקשי נפשנו טיבי וכסיף) שוב מסתבר שדמוקרטיה זה שם נרדף לשרלטנות שמאלנית."
2019-05-19 14:58:53+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,Syechimovich,"הערב בשעה 20:00 הרצאה שלי על מסתרי הר הבית, היבטים; היסטוריים, ארכיאולוגיים, הלכתיים. בליווי תמונות שצילמתי במשך עשרות שנים.  בבית הכנסת היכל נעמי בקיסריה. מי שבסביבה מוזמן.  שלכם מיכאל בן ארי"
2019-05-19 12:16:04+00:00,free_mentions,Ichud Hayamin,Right,Likud,Right,drmichaelbenari,IsraeliPM,"@yosi_giat נתניהו שריין אותו, בני בגין ׳הדמוקרט׳ מזמן לא העמיד עצמו לבחירה."
2019-05-19 12:16:04+00:00,free_mentions,Ichud Hayamin,Right,Likud,Right,drmichaelbenari,netanyahu,"@yosi_giat נתניהו שריין אותו, בני בגין ׳הדמוקרט׳ מזמן לא העמיד עצמו לבחירה."
2019-05-19 08:41:36+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,HavodaParty,"גם מפלגת העבודה יכולה להצטרף, אין באמת הבדלים. רק צריכים לסלק מעליהם את מסכת ׳המחנה הציוני׳. https://t.co/GFZVAZh8zg"
2019-05-17 09:05:47+00:00,quoted_status,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,HaimJelin,חרפה https://t.co/vtW5MFb7kw
2019-05-15 03:55:41+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,Syechimovich,"@S2zvnpLuI8IIw4v הצחקת את העליונים. מי יכול לערער על ׳כבודם׳. אם היית נוכח בדיון שלי ורואה את ׳הזעם הקדוש׳ של הצבועים האלו, היית מבין. אצל כסיף הם היו כמובן רכים כמו פלומת אווז."
2019-05-14 19:26:37+00:00,quoted_status,Ichud Hayamin,Right,Ichud Hayamin,Right,drmichaelbenari,bezalelsm,רמא דם! https://t.co/cgkPtBfULa
2019-05-13 13:22:21+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,Syechimovich,"אל דאגה הם כבר יחרטטו משהו. שמונה שופטים ׳מלומדים׳ היו ככ משוכנעים ממנדלבליט הארור, אבל עדיין לא מצליחים להסביר מה בדברים שלי הם ׳גזענות׳. כששאלתי את חיות על ׳חוק ועדות הקבלה׳ הגזעני, היא זעמה עלי: אבל אנחנו אישרנו את זה ... אבל לי אסור להגיד שהמכרז בעפולה הוא פשע ... https://t.co/eJozLHwepD"
2019-05-13 07:03:18+00:00,quoted_status,Ichud Hayamin,Right,Yamin Hadash,Right,drmichaelbenari,CarolineGlick,"השבכ מעולם לא חשב שהקטין קשור לדומא באופן כלשהו. אבל כדי להרשיע את בן אוליאל ולהגדיר אותו ׳ארגון טרור׳, הם היו צריכים שיהיה שותף אחד לפחות. וככה התלבשו על הילד האומלל הזה, ומחקו אותו. העינויים שהוא עבר, ותנאי המעצר, אין להם אח ורע. אף מחבל לא עבר את מה שהילד הזה עבר. https://t.co/ogJyUTrAIP"
2019-05-13 06:46:23+00:00,quoted_status,Ichud Hayamin,Right,Yamin Hadash,Right,drmichaelbenari,CarolineGlick,"וואו, איזו יושרה. https://t.co/ogJyUTrAIP"
2019-05-12 15:38:42+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,Syechimovich,"@AmitYoni זאת הטעות שלך ושל אנשי השמאל, כשההורים שלי לא היו בארץ היו בגלות. הם התפללו 3 פעמים ביום לכיוון ירושלים וייחלו לשוב הביתה. 2000 שנים לא התייאשו ולא פתחו מזוודות. בהזדמנות הראשונה שבו הביתה לארץ השוממה והפריחו אותה. אנחנו בני הבית של הארץ הזאת."
2019-05-10 11:17:40+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,Syechimovich,"שי ניצן הוא עבריין (עוקץ), שעושה שימוש במערכת המשפט לצרכיו. לפני כמה חודשים התרברב בכנס של עובדי משרד המשפטים, שהוא סירב לייצג את שר הפנים כי ... לא היה בראש שלו. הפסילה שלי, היא פיגוע בדמוקרטיה, אבל כששי ניצן רוצה איש לא עומד בדרכו. ועכשיו השאלה האם העבריין יצליח להגיע לעליון? https://t.co/VsMHSfunbB"
2019-05-10 06:30:15+00:00,quoted_status,Ichud Hayamin,Right,Likud,Right,drmichaelbenari,YoavKisch,׳מיעוט׳ למה ׳הרוב׳ לא מקיא מתוכו את ׳המיעוט׳??? כמה דגלי ישראל הונפו ביום העצמאות הזה באום אל פאחם? https://t.co/RnwMbbvgx6
2019-05-09 19:56:06+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,Syechimovich,"דני ביטון היה מ״פ שלי, חורף 1982/3 אחד המקצוענים! היה מודל לדוגמא אישית, באימונים לא חזר אף פעם לישון בבסיס, תפס תנומה באוהל או על סל צריח, גם כשאחרים מצאו סיבה להימלט מהגשם או מהבוץ. https://t.co/d2o7RejE1D"
2019-05-09 13:40:04+00:00,free_mentions,Ichud Hayamin,Right,Hadash Taal,Left,drmichaelbenari,Ahmad_tibi,מזל שמנדלבליט הכשיר את המחבל טיבי. שעובר על סעיף 7א מהמקפצה. https://t.co/yMiziJS5tT
2019-05-09 08:43:12+00:00,free_mentions,Ichud Hayamin,Right,Yamin Hadash,Right,drmichaelbenari,naftalibennett,"בנט היה שר התפוצות ארבע שנים, נשמח שיפרט לנו כיצד הוא נלחם בזה. https://t.co/hHslUD2jBa"
2019-05-07 13:14:57+00:00,free_mentions,Ichud Hayamin,Right,Yesh Atid,Center,drmichaelbenari,yairlapid,"הייתי בלוויה של יובל מור יוסף מהגדוד החרדי, לפיד ושטרן לא היו שם. גם לא בחוויה של יוסף כהן, חברו של יובל שנרצח יחד איתו בצומת בבית אל. עד היכן הריק של אלו יזהם את האווירה, ערב היום הקדוש? https://t.co/UX9lhDnVD5"
2019-05-07 06:17:49+00:00,free_mentions,Ichud Hayamin,Right,Yesh Atid,Center,drmichaelbenari,jacobpe1,"מדהים שהאיש שעשה שירות צבאי בבתי קפה, והבכיר במפלגה שלו יעקב פרי, השתמט ושיקר במצח נחושה. זו הסחורה היחידה שיש לו למכור, ״גיוס ... גיוס...׳. יהיר, תסתכל במראה, לא יזיק. https://t.co/hD7RWiGls8"
2019-05-06 09:06:36+00:00,free_mentions,Ichud Hayamin,Right,Yesh Atid,Center,drmichaelbenari,yairlapid,"@LapidotYisahi יאיר לפיד, מבין הרבה בבטחון פחות ממי שלמד מסכת כתובות או ברכות עם רש״י. והכלום הזה, ישב בקבינט הבטחוני."
2019-05-06 05:51:12+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,HavodaParty,בהסכם עם מצרים בגין זרע את זרע הפורענות: ׳זכות ההגדרה של העם הפלשתינאי׳. לפניו אף מנהיג של מפלגת העבודה לא נכנע לשקר הזה. בן גוריון וגולדה בזו לרעיון של ׳עם פלשתיני׳. בגין סלל את הדרך למדינות טרור לצידנו. https://t.co/sZnvoqW0et
2019-05-05 21:28:55+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,Syechimovich,"@GrinbergGabi שני בנים שלי כרגע משרתים בצבא, יצאו מהישיבה וכשייסיימו לחיים ולשלום, יחזרו לגמרא. אבל למיטב הבנתי הגיוס ללימוד התורה, הוא מלחמת המצווה העיקרי של דורנו. יש לנו צבא מיומן מאומן מחומש שאני מצדיע לו. אבל בלי המשענת הרוחנית הקיומית של עולם התורה,"
2019-05-05 14:51:33+00:00,quoted_status,Ichud Hayamin,Right,Ichud Hayamin,Right,drmichaelbenari,bezalelsm,בדיוק. https://t.co/qcqP2Xh5UT
2019-05-05 10:54:28+00:00,user_mentions,Ichud Hayamin,Right,Ichud Hayamin,Right,drmichaelbenari,bezalelsm,"מצפה ליום בו נעמיד לדין את כל פושעי ׳תוכנית ההתנתקות׳ שהביאו עלינו הרס חורבן דם ואש ולוויות (שנעשות בחופזה). מצדיע לחבר כנסת @bezalelsm היחיד שנעצר וישב בכלא, במאבק נגד התוכנית שהביאה עלינו אסון."
2019-05-05 10:40:36+00:00,free_mentions,Ichud Hayamin,Right,Likud,Right,drmichaelbenari,IsraeliPM,"@sari_azoulay למרות נתניהו, שמפריע, כשהוא דואג לממן את החמאס, במקום למוטט, ולשלם למי שיוצא אחרי שיפתחו שערי עזה."
2019-05-05 10:40:36+00:00,free_mentions,Ichud Hayamin,Right,Likud,Right,drmichaelbenari,netanyahu,"@sari_azoulay למרות נתניהו, שמפריע, כשהוא דואג לממן את החמאס, במקום למוטט, ולשלם למי שיוצא אחרי שיפתחו שערי עזה."
2019-05-04 19:35:46+00:00,free_mentions,Ichud Hayamin,Right,Yamin Hadash,Right,drmichaelbenari,Ayelet__Shaked,@hruihrui @tsahi8 חבל ששקד הצביעה בעד העלאת אחוז החסימה. הכוונה שלה ושל בנט היתה לפגוע במפלגה אידאולוגית ימנית כדי למצב אותם בבלעדיות. בסוף התברר שהבית מזכוכית.
2019-05-04 19:35:46+00:00,free_mentions,Ichud Hayamin,Right,Yamin Hadash,Right,drmichaelbenari,naftalibennett,@hruihrui @tsahi8 חבל ששקד הצביעה בעד העלאת אחוז החסימה. הכוונה שלה ושל בנט היתה לפגוע במפלגה אידאולוגית ימנית כדי למצב אותם בבלעדיות. בסוף התברר שהבית מזכוכית.
2019-05-04 18:13:22+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,Syechimovich,"יש פיתרון אחד ויחיד לעזה, פתיחת הפקק והחזרת אוייבנו לארצות המוצא ולאירופה. מנדלבליט, הביא את הפיתרון הזה שלי כהוכחה שיש לפסול אותי. חיות ׳הזדעזעה׳ לשמוע שהצעתי הצעה כזאת ׳גזענית׳. מבחינתם ילדים יהודים יופצצו באלפי טילים, העיקר שלא נהיה חלילה ׳גזענים׳."
2019-05-03 13:21:02+00:00,free_mentions,Ichud Hayamin,Right,Yesh Atid,Center,drmichaelbenari,yairlapid,"ליאיר לפיד אין מה למכור, החנות ריקה, הסחורה המשומשת של שנאת חרדים ו׳אתם סמוטריץ׳ ׳, נותרה ללא קונים, גם אלו שקנו החזירו לחנות. https://t.co/IiZb22GAU7"
2019-05-02 05:29:05+00:00,free_mentions,Ichud Hayamin,Right,Hadash Taal,Left,drmichaelbenari,Ahmad_tibi,"שמעון היקר: צריך לשוב ולהזכיר, נאצים הם מי שפועלים להשמיד יהודים זקנים נשים וטף ללא הבחנה. הם לא נעלמו, רק התחלפו. חיזבאללה חמאס אשף, ותומכיהם הנלהבים. בעיריית חיפה יש רשימה שנבחרה שתומכת חיזבאללה, ארגון שמכריז השכם והערב שהוא פועל להשמדת ישראל. בכנסת טיבי וחבריו משבחי השהידים. https://t.co/aiQyRIlyjU"
2019-04-30 21:00:40+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,HavodaParty,"@der_idishist לשיטתך נהפוך כולנו לעובדי קבלן, בגיל 45 ניפלט משוק העבודה, העולם שייך לצעירים זולים וחזקים. מעסיקים חמדנים, יתעשרו, וניצור מעמדות כמו פעם. בלי תנאי עבודה, בלי פיצויי פיטורים, בלי הפסקה למנוחה. נראה כיצד נחזיק באופן כזה מאות אלפי מורים במערכת"
2019-04-30 17:57:55+00:00,quoted_status,Ichud Hayamin,Right,Yesh Atid,Center,drmichaelbenari,yairlapid,"יאיר המסית, לשאלתך: אני משלם על זה, ועוד רבים כמוני, בהרבה מס שאנחנו משלמים, ועושים זאת באהבה רבה. ואגב גם לא הייתי כתב במחנה, גם לא הבנים שלי, שירתנו בצבא, לא בבתי הקפה בתל אביב. https://t.co/u1CgJShjot"
2019-04-30 17:57:55+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,Syechimovich,"יאיר המסית, לשאלתך: אני משלם על זה, ועוד רבים כמוני, בהרבה מס שאנחנו משלמים, ועושים זאת באהבה רבה. ואגב גם לא הייתי כתב במחנה, גם לא הבנים שלי, שירתנו בצבא, לא בבתי הקפה בתל אביב. https://t.co/u1CgJShjot"
2019-04-30 06:36:36+00:00,free_mentions,Ichud Hayamin,Right,Yesh Atid,Center,drmichaelbenari,yairlapid,"מי לדעתכם מניע את גלגלי המשק ומכניס לאוצר המדינה, יותר: משפחה חרדית עם עשרה ילדים, שעל כל רכישת זוג נעליים ושקית במבה מביאים פרנסה לאזרחי ישראל והון עתק לאוצר המדינה ממיסים עקיפים? או יאיר לפיד וחבריו, שמבלים את רוב ימיהם  וקניותיהם בחוצות וינה פריז לונדון ...??"
2019-04-30 06:16:15+00:00,free_mentions,Ichud Hayamin,Right,Avoda,Left,drmichaelbenari,Syechimovich,"אחד הדברים המקוממים בכנסת, היא העסקה של ע(ו)בדי קבלן, בתחום הניקיון וההסעדה. עובדים 8 חודשים, משכורות רעב. מי יהיה חה״כ שיודיע למנכ״ל הכנסת, ׳אני מנקה את הלשכה שלי לבד, אאכ, תהיה כאן העסקה הגונה׳????  זה יכול להעלות לסדר היום את התופעה האכזרית והנצלנית הזאת, ואולי למגר אותה."
